gene_id	test_mean	control_mean	pval	padj	foldChange	log2FoldChange
AC011462.1	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8162530878382711	16.314465408805034	4.028079808967345
ACR	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8162530878382711	16.314465408805034	4.028079808967345
KRTAP20-2	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8162530878382711	16.314465408805034	4.028079808967345
HRNR	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
GP5	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
LRIT3	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
GK3P	0.012578616352201259	7.710100231303007e-4	0.10591831992826493	0.3334047343971965	16.314465408805034	4.028079808967345
ZNF474	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
HAVCR2	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
TMEM213	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
BX276092.9	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
FZD10	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
ZAR1L	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
CMTM5	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
TSHR	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
WDR93	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
SKAP1	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7872964560090262	16.314465408805034	4.028079808967345
IL24	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
RGPD2	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
FAM240C	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
ARL14	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
RASGEF1B	0.012578616352201259	7.710100231303007e-4	0.10591831992826493	0.33163667898751437	16.314465408805034	4.028079808967345
ANKRD61	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
BX470111.1	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
AC009879.3	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
OR52N1	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
FXYD4	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
TAC3	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
KL	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
PDZD9	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.7780970081267764	16.314465408805034	4.028079808967345
PTPN7	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
LEFTY1	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
ADGRL3	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
TRIML2	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
LIX1	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
KLHL32	0.012578616352201259	7.710100231303007e-4	0.10591831992826493	0.337957141269182	16.314465408805034	4.028079808967345
SERTM2	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
FAM180B	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
ABHD12B	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
FOXJ1	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
GIPC3	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
KLK4	0.006289308176100629	3.8550501156515033e-4	0.3832665060464942	0.8080356636914079	16.314465408805034	4.028079808967345
TRPM8	0.018867924528301886	0.001156515034695451	0.026798057280064548	0.11742266456121603	16.31446540880503	4.028079808967344
CXCL11	0.05660377358490566	0.0038550501156515036	3.393259798231026e-5	4.0174640361864184e-4	14.683018867924527	3.876076715522294
HAL	0.018867924528301886	0.0015420200462606013	0.04459132281588137	0.16985800663413614	12.235849056603774	3.6130423096885003
MMP10	0.20754716981132076	0.016962220508866616	5.97595063150137e-21	7.965363873988277e-19	12.235849056603774	3.6130423096885003
KANK4	0.025157232704402517	0.002313030069390902	0.006476139770471131	0.03901732605154108	10.876310272536688	3.443117308246188
MMP21	0.012578616352201259	0.001156515034695451	0.16798283522435495	0.46315747697282117	10.876310272536688	3.443117308246188
TMC6	0.025157232704402517	0.002313030069390902	0.017373024755835898	0.08639971118878863	10.876310272536688	3.443117308246188
CKLF-CMTM1	0.012578616352201259	0.001156515034695451	0.16798283522435495	0.4557950141465818	10.876310272536688	3.443117308246188
SULT1C4	0.012578616352201259	0.001156515034695451	0.16798283522435495	0.4618090009459354	10.876310272536688	3.443117308246188
WIF1	0.012578616352201259	0.001156515034695451	0.16798283522435495	0.4618090009459354	10.876310272536688	3.443117308246188
CRH	0.018867924528301886	0.0019275250578257518	0.06689538342320145	0.24998839254857566	9.788679245283019	3.291114214801138
SPINK4	0.018867924528301886	0.0019275250578257518	0.06689538342320145	0.238138345984575	9.788679245283019	3.291114214801138
NKX2-2	0.018867924528301886	0.0019275250578257518	0.04459132281588137	0.16985800663413614	9.788679245283019	3.291114214801138
GIPC2	0.006289308176100629	0.060524286815728606	0.02719752778945134	0.11866967774658177	0.1039137924127709	-3.266540939924283
IL1RN	0.36477987421383645	0.038164996144949885	2.8712643475949107e-26	5.159537195047724e-24	9.557969633441331	3.2567041840153066
MDFI	0.025157232704402517	0.0026985350809560524	0.0255456192351404	0.1143879136498757	9.322551662174304	3.22072488690974
CRYGS	0.5849056603773585	0.06900539707016191	1.0274431671147083e-24	2.497895652755935e-22	8.476230631390322	3.083422842811119
FMO2	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
LEMD1	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
OR2L2	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
PLEK	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
ACOXL	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
ASIC4	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
DLEC1	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
TMEM89	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
TAFA1	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
EFCAB9	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
MAS1	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
CXorf58	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
FGF16	0.012578616352201259	0.0015420200462606013	0.23450107186779137	0.5944664727165487	8.157232704402517	3.028079808967344
ZMAT4	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
LRRC10B	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
TREH	0.012578616352201259	0.0015420200462606013	0.23450107186779137	0.5944664727165487	8.157232704402517	3.028079808967344
GDF10	0.012578616352201259	0.0015420200462606013	0.23450107186779137	0.5944664727165487	8.157232704402517	3.028079808967344
TAS2R8	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
TVP23A	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
OR7A17	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
IGFL2	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
TFF3	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.99688704419981	8.157232704402517	3.028079808967344
GFI1	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9770527863999868	8.157232704402517	3.028079808967344
IL20	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9770527863999868	8.157232704402517	3.028079808967344
IL13	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9770527863999868	8.157232704402517	3.028079808967344
PCDHB8	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9770527863999868	8.157232704402517	3.028079808967344
ADGRB3	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9770527863999868	8.157232704402517	3.028079808967344
TESC	0.012578616352201259	0.0015420200462606013	0.23450107186779137	0.5793143634366896	8.157232704402517	3.028079808967344
AC048338.2	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9770527863999868	8.157232704402517	3.028079808967344
TMEM256-PLSCR3	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9770527863999868	8.157232704402517	3.028079808967344
PDE4C	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9770527863999868	8.157232704402517	3.028079808967344
CD1D	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9757695217566994	8.157232704402517	3.028079808967344
SYT2	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9757695217566994	8.157232704402517	3.028079808967344
KY	0.0440251572327044	0.005397070161912105	0.0088498447413024265	0.05065984531274644	8.157232704402515	3.028079808967344
CFAP99	0.018867924528301886	0.002313030069390902	0.09339183844837932	0.3010830486015224	8.157232704402515	3.028079808967344
UGT2B7	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9757695217566994	8.157232704402517	3.028079808967344
OPRM1	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9757695217566994	8.157232704402517	3.028079808967344
PDK4	0.018867924528301886	0.002313030069390902	0.37074976557749406	0.766481604663178	8.157232704402515	3.028079808967344
KLHL4	0.012578616352201259	0.0015420200462606013	0.23450107186779137	0.5705201570804879	8.157232704402517	3.028079808967344
POU4F1	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9757695217566994	8.157232704402517	3.028079808967344
DCT	0.012578616352201259	0.0015420200462606013	0.23450107186779137	0.5705201570804879	8.157232704402517	3.028079808967344
LINC00514	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9757695217566994	8.157232704402517	3.028079808967344
ANKFN1	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9757695217566994	8.157232704402517	3.028079808967344
AC011448.1	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9757695217566994	8.157232704402517	3.028079808967344
MIA-RAB4B	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9757695217566994	8.157232704402517	3.028079808967344
CSF3R	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
MYO7B	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
IRX4	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
ITK	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
NSG2	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
HRH2	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
HIST1H4A	0.018867924528301886	0.002313030069390902	0.09339183844837932	0.3043336565210595	8.157232704402515	3.028079808967344
HIST1H2AD	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
DDO	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
GNGT1	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
MAPK15	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
AL138752.2	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
PRH2	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
WNT10B	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
DNAH10	0.012578616352201259	0.0015420200462606013	0.23450107186779137	0.5868918406769922	8.157232704402517	3.028079808967344
CCDC200	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
RBFOX3	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
S1PR5	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
MIOX	0.006289308176100629	7.710100231303007e-4	0.5465632814315919	0.9935765415201662	8.157232704402517	3.028079808967344
CLMN	0.006289308176100629	0.05088666152659985	0.0876804668238429	0.28875168875134877	0.12359443491518964	-3.016314310391109
FAM169A	0.006289308176100629	0.05011565150346955	0.08241880370064406	0.2773916251586009	0.1254958877600387	-2.9942880040611106
ST6GAL2	0.050314465408805034	0.0065535851966075555	0.001500572524889874	0.011296659827631783	7.677395486496486	2.940616967717005
PCSK2	0.006289308176100629	0.047802621434078645	0.13756647225016444	0.3989665005994669	0.13156826942584704	-2.926116501419531
AZU1	0.03773584905660377	0.0050115651503469544	0.00663691021815928	0.04110545878224599	7.529753265602322	2.912602591547408
C9	0.03773584905660377	0.0050115651503469544	0.00741969989895318	0.04355911886700781	7.529753265602322	2.912602591547408
KPRP	0.025157232704402517	0.18889745566692367	0.41578318850668067	0.8505030370839627	0.1331793094596329	-2.9085581300352263
RSPO2	0.05660377358490566	0.007710100231303007	1.0461411977539576e-8	3.544017680587792e-7	7.341509433962264	2.876076715522294
NKAIN1	0.025157232704402517	0.003469545104086353	0.19349658011424875	0.5285233257201808	7.250873515024459	2.858154807525032
AKR1B15	0.025157232704402517	0.003469545104086353	0.19349658011424875	0.5093766659950255	7.250873515024459	2.858154807525032
IFI44L	2.591194968553459	0.36777178103315344	2.1940229964464352e-76	2.266974261078279e-73	7.045660113655841	2.816734880145051
SHE	0.018867924528301886	0.0026985350809560524	0.12365621564351117	0.3880570533444432	6.991913746630727	2.805687387630896
IGF1	0.05660377358490566	0.008095605242868157	0.03265975971183801	0.1356610923507804	6.991913746630728	2.805687387630896
FBXW10	0.018867924528301886	0.0026985350809560524	0.9167854140339935	1	6.991913746630727	2.805687387630896
CDH4	0.006289308176100629	0.04356206630686199	0.21741421380233836	0.5579848021312187	0.14437580007792064	-2.7920991534478437
TNFSF11	0.15723270440251572	0.02274479568234387	1.2269010353299135e-7	2.5475151145644235e-6	6.912909071527555	2.7892929493802274
PGBD5	0.012578616352201259	0.0019275250578257518	0.30275876390115525	0.704958857016042	6.525786163522013	2.706151714079982
M1AP	0.012578616352201259	0.0019275250578257518	0.23450107186779137	0.5944664727165487	6.525786163522013	2.706151714079982
PPM1E	0.012578616352201259	0.0019275250578257518	0.8268485524764517	1	6.525786163522013	2.706151714079982
MYLK2	0.025157232704402517	0.0038550501156515036	0.0623861072995106	0.23633527174049251	6.525786163522013	2.706151714079982
HAMP	0.012578616352201259	0.0019275250578257518	0.8268485524764517	1	6.525786163522013	2.706151714079982
ITGB6	0.012578616352201259	0.0019275250578257518	0.23450107186779137	0.5793143634366896	6.525786163522013	2.706151714079982
CSN1S1	0.025157232704402517	0.0038550501156515036	0.23201444370001492	0.5762714518101932	6.525786163522013	2.706151714079982
CNGA3	0.012578616352201259	0.0019275250578257518	0.30275876390115525	0.6702206594555301	6.525786163522013	2.706151714079982
ABCB6	0.012578616352201259	0.0019275250578257518	0.30275876390115525	0.6702206594555301	6.525786163522013	2.706151714079982
GABRB2	0.012578616352201259	0.0019275250578257518	0.30275876390115525	0.6702206594555301	6.525786163522013	2.706151714079982
PNLIPRP3	0.012578616352201259	0.0019275250578257518	0.30275876390115525	0.6702206594555301	6.525786163522013	2.706151714079982
INSM2	0.012578616352201259	0.0019275250578257518	0.30275876390115525	0.6702206594555301	6.525786163522013	2.706151714079982
LUZP2	0.025157232704402517	0.0038550501156515036	0.23201444370001492	0.5849015591973075	6.525786163522013	2.706151714079982
CNTF	0.012578616352201259	0.0019275250578257518	0.30275876390115525	0.7020359520222395	6.525786163522013	2.706151714079982
AC009070.1	0.012578616352201259	0.0019275250578257518	0.30275876390115525	0.7020359520222395	6.525786163522013	2.706151714079982
KCTD4	0.006289308176100629	0.040863531225905934	0.22482480192595125	0.5635827596502062	0.15391005102646257	-2.699840645595855
RAB33A	0.006289308176100629	0.04047802621434079	0.3594145423962428	0.7590497208603331	0.1553758610362384	-2.6861657086987782
LCE2C	0.018867924528301886	0.11719352351580571	0.967756265962517	1	0.16099801390268123	-2.6348852037550854
LYPD6B	0.07547169811320754	0.46067848882035467	2.2616989002864268e-12	1.2804933636827124e-10	0.16382726770348147	-2.6097525931796106
BMF	0.06289308176100629	0.01040863531225906	0.033065016303330884	0.14491804070166125	6.042394595853715	2.5951204016912377
MX1	4.40251572327044	0.7386276021588281	1.6300679381053122e-104	6.737070788189255e-101	5.960399679626056	2.575409075063493
CSF2	0.025157232704402517	0.004240555127216654	0.10476763884357182	0.343654485190859	5.932532875929103	2.568648190330047
OAS1	1.1572327044025157	0.19699306090979182	1.7263574392396676e-52	1.1888848231563844e-49	5.874484609041342	2.5544622840867355
NMU	0.006289308176100629	0.036237471087124135	0.3350902691652214	0.7514531103960174	0.17355814264686203	-2.5265090427102934
ARHGAP28	0.006289308176100629	0.036237471087124135	0.4678789976327227	0.8973289546246139	0.17355814264686203	-2.5265090427102934
PGGHG	0.012578616352201259	0.07247494217424827	0.01230336831392396	0.062065695641940526	0.17355814264686203	-2.5265090427102934
FAT3	0.03773584905660377	0.0065535851966075555	0.01867621493649671	0.09102452397705295	5.758046614872364	2.5255794684381607
RASL11B	0.1069182389937107	0.018889745566692366	5.605610565248952e-6	1.0251322330165451e-4	5.660120652034399	2.5008328061024754
LCE1D	0.006289308176100629	0.03546646106399383	0.3154721335646798	0.6913289119951335	0.1773311457478808	-2.4954821470896684
HTR1D	0.012578616352201259	0.002313030069390902	0.37074976557749406	0.8030968454569093	5.438155136268344	2.443117308246188
AC090004.1	0.012578616352201259	0.002313030069390902	0.37074976557749406	0.8030968454569093	5.438155136268344	2.443117308246188
SMCO1	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
ST8SIA4	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
SNCB	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
TCP11	0.012578616352201259	0.002313030069390902	0.37074976557749406	0.8030968454569093	5.438155136268344	2.443117308246188
FRMPD3	0.012578616352201259	0.002313030069390902	0.37074976557749406	0.8030968454569093	5.438155136268344	2.443117308246188
GPR26	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
PLA2G1B	0.018867924528301886	0.003469545104086353	0.19349658011424875	0.5285233257201808	5.438155136268344	2.443117308246188
PABPC3	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
DACH1	0.012578616352201259	0.002313030069390902	0.37074976557749406	0.8030968454569093	5.438155136268344	2.443117308246188
ALOXE3	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
RSPO4	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
CD93	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
ODF3L2	0.012578616352201259	0.002313030069390902	0.37074976557749406	0.8030968454569093	5.438155136268344	2.443117308246188
SLC44A5	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
TIGIT	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
NR1I2	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
PCLO	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
F2	0.006289308176100629	0.001156515034695451	0.7489318185750702	1	5.438155136268344	2.443117308246188
ELMOD1	0.012578616352201259	0.002313030069390902	0.37074976557749406	0.7757326895739941	5.438155136268344	2.443117308246188
ZNF488	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
AKAP3	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
TMEM179	0.012578616352201259	0.002313030069390902	0.37074976557749406	0.7757326895739941	5.438155136268344	2.443117308246188
AIPL1	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
ASXL3	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
EDN3	0.018867924528301886	0.003469545104086353	0.36353923765264984	0.7634693441150415	5.438155136268344	2.443117308246188
UNC13A	0.018867924528301886	0.003469545104086353	0.3739086840879132	0.7804871673410836	5.438155136268344	2.443117308246188
SLC17A7	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
MAPK8IP2	0.018867924528301886	0.003469545104086353	0.19349658011424875	0.5093766659950255	5.438155136268344	2.443117308246188
PLA2G7	0.006289308176100629	0.001156515034695451	0.7489318185750702	1	5.438155136268344	2.443117308246188
HOXA10	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
TAS2R5	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
RHOXF1	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
ARMS2	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
TAS2R20	0.012578616352201259	0.002313030069390902	0.37074976557749406	0.766481604663178	5.438155136268344	2.443117308246188
NELL2	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
DTX1	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
AL136295.5	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
TMEM266	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
NPIPA7	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
ATP1B2	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
KRT23	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
GDF5OS	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
PADI3	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
RIMKLA	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
SUSD4	0.018867924528301886	0.003469545104086353	0.19349658011424875	0.5125178647641512	5.438155136268344	2.443117308246188
C2orf91	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
PCDHGB1	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
RIPPLY2	0.012578616352201259	0.002313030069390902	0.37074976557749406	0.7945736677210609	5.438155136268344	2.443117308246188
CDH17	0.006289308176100629	0.001156515034695451	0.1422100426499686	0.4077806358290563	5.438155136268344	2.443117308246188
TMEM262	0.006289308176100629	0.001156515034695451	0.6672824541677151	1	5.438155136268344	2.443117308246188
