gene_id	test_mean	control_mean	pval	padj	foldChange	log2FoldChange
SLC25A48	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
RAMP3	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
FAM9C	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
SPATA31E1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
OR5B21	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
AP002884.2	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
AFAP1L2	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
EIF2S3B	0.011111111111111112	7.710100231303007e-4	0.1281708726480762	0.3525548090309444	14.411111111111111	3.8491096679220247
AMHR2	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
CILP	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
SH2D7	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
CACNA1H	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
MEFV	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
KRTAP20-2	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
AP000311.1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8084251995811044	14.411111111111111	3.8491096679220247
LHX9	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
AC006254.1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
HPGD	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
LECT2	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
SLC16A10	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
LAMB4	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
INSL4	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
AP002990.1	0.011111111111111112	7.710100231303007e-4	0.1281708726480762	0.34510111834169316	14.411111111111111	3.8491096679220247
HOXC4	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
SLC39A5	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
TSHR	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
C19orf71	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
BIK	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.7989532599801008	14.411111111111111	3.8491096679220247
SLC6A7	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
COL23A1	0.022222222222222223	0.0015420200462606013	0.009749711913027077	0.04403886266288624	14.411111111111111	3.8491096679220247
OOEP	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
METTL24	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
RFPL4B	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
ANKRD61	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
EPHA1	0.011111111111111112	7.710100231303007e-4	0.1281708726480762	0.343980660165259	14.411111111111111	3.8491096679220247
DNAJC5B	0.011111111111111112	7.710100231303007e-4	0.1281708726480762	0.343980660165259	14.411111111111111	3.8491096679220247
OR52N1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
SP7	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
POC1B-GALNT4	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
CSNK1A1L	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
CEMP1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
PDZD9	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
SENP3-EIF4A1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
RIT2	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
AC000093.1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
KCNJ6	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.8012013223389703	14.411111111111111	3.8491096679220247
CLDN16	0.011111111111111112	7.710100231303007e-4	0.1281708726480762	0.3533463700057451	14.411111111111111	3.8491096679220247
TRIML2	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
STMND1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
LST1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
ABCA13	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
PTCHD1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
AP001453.3	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
CYP26A1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
CLDN10	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
GPR183	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
C2CD4B	0.011111111111111112	7.710100231303007e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
MT1H	0.027777777777777776	0.0019275250578257518	0.08836064575130625	0.2670857265869769	14.41111111111111	3.8491096679220247
AC012309.1	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
KLK4	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
GRAP2	0.005555555555555556	3.8550501156515033e-4	0.41756294418537193	0.801379510159757	14.411111111111111	3.8491096679220247
IL1RN	0.5277777777777778	0.038164996144949885	2.016062371265454e-42	3.967802752590534e-40	13.828843995510661	3.789608656173363
PPP2R2B	0.005555555555555556	0.07363145720894372	0.007278077980606563	0.03521430704433995	0.07545084351367073	-3.728319160113724
TREM1	0.05555555555555555	0.004240555127216654	0.11092004686619449	0.31879871606257426	13.1010101010101	3.7116061441720896
MMP10	0.21666666666666667	0.016962220508866616	4.0218194235992087e-26	4.053209233734617e-24	12.773484848484848	3.6750802681469756
INKA2	0.005555555555555556	0.0697764070932922	0.0033006794697994107	0.017624946057727343	0.0796193984039288	-3.6507362191611805
OASL	0.4388888888888889	0.03662297609868928	6.433640222288833e-24	5.213771576219558e-22	11.983976608187135	3.58303480776818
RSAD2	2.3055555555555554	0.19313801079414034	9.39236401352142e-50	2.2828969472865005e-47	11.937347527167885	3.5774104009611034
MARVELD3	0.022222222222222223	0.0019275250578257518	0.016508836306154816	0.06983727784374395	11.528888888888888	3.5271815730346625
PNLIPRP3	0.022222222222222223	0.0019275250578257518	0.016508836306154816	0.0686428777196558	11.528888888888888	3.5271815730346625
CXCL11	0.044444444444444446	0.0038550501156515036	1.318235625759966e-4	0.0010981753237177781	11.528888888888888	3.5271815730346625
CKM	0.022222222222222223	0.0019275250578257518	0.016508836306154816	0.06911298036173424	11.528888888888888	3.5271815730346625
PRG4	0.39444444444444443	0.03469545104086353	1.0295755507724002e-17	6.167008335278739e-16	11.368765432098765	3.507003691097032
IFI44L	4.15	0.36777178103315344	2.6894093568013095e-166	5.557664435829907e-163	11.284171907756814	3.4962286447057505
FAT3	0.07222222222222222	0.0065535851966075555	1.2450590394005607e-5	1.3262445901655973e-4	11.020261437908497	3.4620865448127773
SOX17	0.016666666666666666	0.0015420200462606013	0.2776229495204216	0.6149065650417483	10.808333333333334	3.4340721686431808
MSTN	0.016666666666666666	0.0015420200462606013	0.2776229495204216	0.6016862351168865	10.808333333333334	3.4340721686431808
CHMP4C	0.03333333333333333	0.0030840400925212026	0.010667726400041494	0.048706127607703265	10.808333333333334	3.4340721686431808
ARAP2	0.011111111111111112	0.001156515034695451	0.710864751762129	1	9.607407407407408	3.2641471672008686
FRMPD3	0.022222222222222223	0.002313030069390902	0.12211205186560657	0.3405887279364455	9.607407407407408	3.2641471672008686
L1CAM	0.011111111111111112	0.001156515034695451	0.2010232726778447	0.4910337978590615	9.607407407407408	3.2641471672008686
GASK1A	0.011111111111111112	0.001156515034695451	0.2010232726778447	0.47879810185942356	9.607407407407408	3.2641471672008686
PCLO	0.011111111111111112	0.001156515034695451	0.710864751762129	1	9.607407407407408	3.2641471672008686
KLHDC7B	0.011111111111111112	0.001156515034695451	0.710864751762129	1	9.607407407407408	3.2641471672008686
C2CD4A	0.022222222222222223	0.002313030069390902	0.007108463392225081	0.033808146375220095	9.607407407407408	3.2641471672008686
PHOSPHO1	0.011111111111111112	0.001156515034695451	0.710864751762129	1	9.607407407407408	3.2641471672008686
DNAH17	0.011111111111111112	0.001156515034695451	0.2010232726778447	0.47997064470105844	9.607407407407408	3.2641471672008686
PADI3	0.011111111111111112	0.001156515034695451	0.710864751762129	1	9.607407407407408	3.2641471672008686
C22orf15	0.005555555555555556	0.050501156515034694	0.0435077656219238	0.15163389495027943	0.11000848176420697	-3.1843133336154255
PRSS35	0.39444444444444443	0.04356206630686199	5.994368215826766e-29	6.193680959003006e-27	9.054768928220255	3.178677825011519
CMPK2	1.7722222222222221	0.19660755589822668	6.512326873519998e-99	3.364430871032269e-96	9.01400871459695	3.172168844828036
SPINK4	0.016666666666666666	0.0019275250578257518	0.08836064575130625	0.2590032261632261	8.6466666666666665	3.1121440737558186
DNAJB13	0.016666666666666666	0.0019275250578257518	0.08836064575130625	0.2590032261632261	8.6466666666666665	3.1121440737558186
AFF2	0.016666666666666666	0.0019275250578257518	0.08836064575130625	0.26284044877847523	8.6466666666666665	3.1121440737558186
ITGAX	0.016666666666666666	0.0019275250578257518	0.08836064575130625	0.2670857265869769	8.6466666666666665	3.1121440737558186
MX1	6.305555555555555	0.7386276021588281	3.911802818842081e-183	1.6167481050274323e-179	8.53685339828346	3.0937044043641215
IFIT1	4.9	0.5851966075558982	1.7452597630507216e-133	1.8032896501721582e-130	8.373254281949935	3.065788438064079
OAS1	1.6277777777777778	0.19699306090979182	2.7081256677729903e-104	2.2379950518475992e-101	8.26312241791694	3.0466870414066514
NPTX2	0.022222222222222223	0.0026985350809560524	0.02563976671335954	0.09966464351796954	8.234920634920636	3.041754745864421
PEX11G	0.005555555555555556	0.04510408635312259	0.07975922808844024	0.24292180522440937	0.12317188983855652	-3.0212550516613796
CELF4	0.03333333333333333	0.004240555127216654	0.11092004686619449	0.31879871606257426	7.86060606060606	2.9746405500058835
IL18	0.011111111111111112	0.08442559753276793	0.03369812601991835	0.12270868267869826	0.13160832064941655	-2.9256773916791485
IQCA1	0.005555555555555556	0.040863531225905934	0.14967105370251382	0.38445647293504637	0.1359538784067086	-2.878810786641174
KCTD4	0.005555555555555556	0.040863531225905934	0.131021224147313	0.35049237501672786	0.1359538784067086	-2.878810786641174
HORMAD1	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9815042706000224	7.205555555555556	2.8491096679220247
SCN1A	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9815042706000224	7.205555555555556	2.8491096679220247
ASIC4	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9815042706000224	7.205555555555556	2.8491096679220247
TMEM89	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9815042706000224	7.205555555555556	2.8491096679220247
RHAG	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9815042706000224	7.205555555555556	2.8491096679220247
MAS1	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9815042706000224	7.205555555555556	2.8491096679220247
CCDC73	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9815042706000224	7.205555555555556	2.8491096679220247
LRRC10B	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9815042706000224	7.205555555555556	2.8491096679220247
GLS2	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9815042706000224	7.205555555555556	2.8491096679220247
SLAIN1	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6149065650417483	7.205555555555556	2.8491096679220247
UPB1	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9815042706000224	7.205555555555556	2.8491096679220247
MASP2	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6016862351168865	7.205555555555556	2.8491096679220247
GJB3	0.005555555555555556	7.710100231303007e-4	0.48439830673644035	0.8712002618545291	7.205555555555556	2.8491096679220247
KANK4	0.016666666666666666	0.002313030069390902	0.05950905779701893	0.19169987207722464	7.205555555555556	2.8491096679220247
ABCA4	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
IL20	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
TRIM54	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
FER1L5	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6016862351168865	7.205555555555556	2.8491096679220247
ZSWIM2	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6016862351168865	7.205555555555556	2.8491096679220247
GPR78	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
LGI2	0.011111111111111112	0.0015420200462606013	0.7999001663551656	1	7.205555555555556	2.8491096679220247
DCHS2	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
GK3P	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
LTA	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
RAB44	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
PTP4A1	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
ADGRB3	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
EPPK1	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6016862351168865	7.205555555555556	2.8491096679220247
FAM181B	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
SCN2B	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
C17orf98	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
NGFR	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
MATK	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
OR1I1	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
PDE4C	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9674493168444135	7.205555555555556	2.8491096679220247
TMPRSS2	0.022222222222222223	0.0030840400925212026	0.05170064097228537	0.17149177298431414	7.205555555555556	2.8491096679220247
HCRTR1	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6019081476519426	7.205555555555556	2.8491096679220247
ASTN1	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
RASGEF1B	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
REELD1	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
PRSS16	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
EGFL8	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6019081476519426	7.205555555555556	2.8491096679220247
CPNE5	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6019081476519426	7.205555555555556	2.8491096679220247
EPHA7	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
OR5B2	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
KLRC2	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
HAL	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6019081476519426	7.205555555555556	2.8491096679220247
AL359736.1	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
ADAMTS17	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6019081476519426	7.205555555555556	2.8491096679220247
IGFALS	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
LINC00514	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
AC135178.3	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
HSPB9	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
MIA-RAB4B	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
MB	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.967397505498125	7.205555555555556	2.8491096679220247
DQX1	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
RAB17	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
BCHE	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
LAMP3	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
TPPP	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
GNGT1	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
ASMT	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
ARMCX5-GPRASP2	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
ACTL7B	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
AMBP	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6164094720141763	7.205555555555556	2.8491096679220247
OR51B5	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
LUZP2	0.027777777777777776	0.0038550501156515036	0.08855207098386161	0.2672733070163011	7.205555555555555	2.8491096679220247
MAJIN	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
TMEM45B	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
B4GALNT2	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
RBFOX3	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
RTEL1	0.011111111111111112	0.0015420200462606013	0.2776229495204216	0.6164094720141763	7.205555555555556	2.8491096679220247
SMIM34B	0.005555555555555556	7.710100231303007e-4	0.588475098607998	0.9761457677431745	7.205555555555556	2.8491096679220247
PIEZO2	0.016666666666666666	0.11835003855050116	9.545131730543526e-4	0.006087967506533394	0.14082519001085775	-2.8280226767269987
ISG15	50.02777777777778	7.12798766383963	0	0	7.018499489213389	2.811162624424105
MX2	1.3166666666666667	0.19159599074787972	4.728981448297051e-95	2.9691052273634235e-92	6.872099262240107	2.780750875257998
IFI6	28.833333333333332	4.198535080956052	0	0	6.86747467327763	2.779779684761759
SP140	0.044444444444444446	0.0065535851966075555	0.03174751366725087	0.11939260599340114	6.7816993464052295	2.7616468266716856
FYB1	0.07777777777777778	0.01156515034695451	1.7686469029444828e-11	5.666525309976393e-10	6.725185185185185	2.74957399437111
OTOA	0.03333333333333333	0.0050115651503469544	0.011706504832678143	0.05229327347959577	6.651282051282052	2.733632450502089
CRYGS	0.45555555555555555	0.06900539707016191	3.4318363413253004e-35	5.253251703221284e-33	6.601738050900062	2.722845895275852
IFI27	10.144444444444444	1.5427910562837317	4.108492585563314e-66	1.5432992148679648e-63	6.575384529957243	2.7170752660005055
AL512506.3	0.027777777777777776	0.004240555127216654	0.11092004686619449	0.3101708753031	6.55050505050505	2.7116061441720896
AADAC	0.027777777777777776	0.004240555127216654	0.7381951341886823	1	6.55050505050505	2.7116061441720896
PI16	0.06111111111111111	0.3962991518889746	0.0010128459948637303	0.006398003109522214	0.15420449632511887	-2.6970832626345564
UNC13A	0.022222222222222223	0.003469545104086353	0.3744862964900454	0.7466241502138725	6.404938271604939	2.6791846664797125
CLDN14	0.022222222222222223	0.003469545104086353	0.06878304682332924	0.2171736688470739	6.404938271604939	2.6791846664797125
SUSD4	0.022222222222222223	0.003469545104086353	0.06878304682332924	0.21963798259196013	6.404938271604939	2.6791846664797125
C8orf37	0.005555555555555556	0.03546646106399383	0.5160054703368179	0.9042095606904498	0.1566425120772947	-2.674452288134988
PDE3B	0.005555555555555556	0.03546646106399383	0.32402682931397236	0.6810167134920315	0.1566425120772947	-2.674452288134988
ALK	0.016666666666666666	0.0026985350809560524	0.16006569862495681	0.41054715500826916	6.1761904761904765	2.626717246585577
IL1A	0.06666666666666667	0.01079414032382421	0.003944381753446328	0.020895109493897727	6.1761904761904765	2.626717246585577
IFIT3	5.7	0.9279105628373169	8.470442682286104e-86	5.0011913722697815e-83	6.142833402575821	2.618904257054582
UBQLNL	0.027777777777777776	0.004626060138781804	0.03748190411909052	0.13447283830225792	6.004629629629629	2.586075262088231
SOX7	0.03888888888888889	0.0065535851966075555	0.00818774325125645	0.03894124609602176	5.933986928104575	2.5690017487292893
NPPC	0.06111111111111111	0.01040863531225906	0.0026460611551515864	0.014504205244352131	5.871193415637859	2.5536537843958533
ACAD11	0.005555555555555556	0.03238242097147263	0.11201701683400117	0.32018188251549773	0.17156084656084658	-2.5432077548567356
PCDHB10	0.005555555555555556	0.03238242097147263	0.3840074761374947	0.7741965360372027	0.17156084656084658	-2.5432077548567356
P2RY11	0.005555555555555556	0.03238242097147263	0.6931884335850786	1	0.17156084656084658	-2.5432077548567356
CATSPER3	0.03333333333333333	0.005782575173477255	0.020011000120814682	0.08147312042497486	5.764444444444445	2.5271815730346625
RTEL1-TNFRSF6B	0.011111111111111112	0.0019275250578257518	0.35469895330883455	0.7315223423280505	5.764444444444444	2.5271815730346625
SLC35F4	0.022222222222222223	0.0038550501156515036	0.08855207098386161	0.25919667802854107	5.764444444444444	2.5271815730346625
NLRP2	0.011111111111111112	0.0019275250578257518	0.35469895330883455	0.72013068904455	5.764444444444444	2.5271815730346625
CNGA3	0.011111111111111112	0.0019275250578257518	0.35469895330883455	0.7186131245222613	5.764444444444444	2.5271815730346625
ABCB6	0.011111111111111112	0.0019275250578257518	0.35469895330883455	0.7186131245222613	5.764444444444444	2.5271815730346625
INSM2	0.011111111111111112	0.0019275250578257518	0.35469895330883455	0.7186131245222613	5.764444444444444	2.5271815730346625
